review_hash,helpful_vote_count,cons,is_incentivised,anonymous,date,title_translated,languagecode,cons_translated,pros,reviewng,author,title,is_moderated,hotel_id,stayed_room_info,user_new_badges,review_id,is_trivial,travel_purpose,pros_translated,countrycode,average_score,tags
0c03e98c49ff9152,1,the bed sounded with every move I dis so it was super uncomfortable for me and for the person sleeping in the same bunk,0,,2022-02-26 07:06:29,,en-gb,,The location was perfect,1,"{'nr_reviews': 0, 'type': 'solo_traveller', 'name': 'Ámbar', 'countrycode': 'au', 'type_string': 'Solo traveller', 'helpful_vote_count': 1, 'age_group': '', 'user_id': 126391830, 'city': ''}",Pleasant,0,265969,"{'checkout': '2022-01-23', 'room_name': 'Single Bed in Mixed Dormitory Room', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/114/114044234.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/114/114044234.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/114/114044234.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/114/114044234.jpg', 'ratio': 1.49837133550489, 'photo_id': 114044234}, 'room_id': 26596903, 'checkin': '2022-01-19'}",[],4575807154,0,leisure,,au,2.79999995231628,[]
531ebe433db96bf1,2,"downstairs in the hostel there is a coimmunal kitchen - sometims smells - fortunatelly it's outside. We wanted to rents snorchles - as advertised, but there were no complete sets- just some parts of it that weren't very useful",0,,2022-02-23 08:39:05,,en-gb,,"We stayed in a separte studio - so that's what I am reviewing. The studio exceeded our expectations- it was more like a hotel room with a kitchenette then a hostel accomodation. It was spacious, had 1 extra bad and everything was clean and functional. The equipment in th kitchen and bathroom was new and nice- everything you need. You can rent surfs in the hostel for friendly price.",1,"{'age_group': '', 'helpful_vote_count': 2, 'type_string': 'Group of friends', 'city': '', 'user_id': 154261585, 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GjJaNt7DOdcjCTMHFzV0VF2CQynDfe2FK1iv8Jc1AQ=s96-c64', 'nr_reviews': 0, 'type': 'review_category_group_of_friends', 'name': 'Simona', 'countrycode': 'sk'}","great value for money, excellent location",0,265969,"{'checkout': '2022-02-16', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/304/304050628.jpg', 'photo_id': 304050628, 'ratio': 1.33333333333333, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/304/304050628.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/304/304050628.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/304/304050628.jpg'}, 'room_id': 26596909, 'room_name': 'Queen Studio', 'checkin': '2022-02-08'}",[],4575634050,0,leisure,,sk,3.59999990463257,[]
2f79a7f23a2c1ae4,1,"Our room was a little noisy from the trash trucks in the morning, but after wearing earplugs we learned to adapt and still enjoyed the great location of the Hostel, which is within walking distance to the beach.",0,,2022-02-20 03:37:39,,en-us,,"The staff was exceptionally nice. Jake helped us with our luggage all the way to the fourth floor, and Brie helped me arrange a Biki bike, walking me to the station and helping with the logistics. Both were very friendly and welcoming!",1,"{'user_id': 147934828, 'city': '', 'type_string': 'Group of friends', 'age_group': '', 'helpful_vote_count': 1, 'countrycode': 'us', 'name': 'Jo', 'type': 'review_category_group_of_friends', 'nr_reviews': 0}","Fabulous staff, wonderful location, and clean environment. Definitely would recommend it!",0,265969,"{'checkin': '2022-02-14', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/319/319659709.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/319/319659709.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/319/319659709.jpg', 'photo_id': 319659709, 'ratio': 1.499700059988, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/319/319659709.jpg'}, 'room_id': 26596910, 'room_name': 'Budget Twin Room', 'checkout': '2022-02-17'}",[],4575386038,0,leisure,,us,3.20000004768372,[]
2009d23fed2e9df5,0,One thing you need to do is book Hanauma bay on line right now during Covid.,0,,2022-02-06 08:10:58,,en-gb,,,1,"{'type_string': 'Solo traveller', 'age_group': '', 'helpful_vote_count': 0, 'user_id': 53188344, 'city': '', 'name': 'Craig', 'type': 'solo_traveller', 'nr_reviews': 0, 'avatar': 'https://graph.facebook.com/v2.9/10159864980084040/picture?type=square&height=64&width=64', 'countrycode': 'au'}",Fabulous,0,265969,"{'checkin': '2022-01-05', 'room_id': 26596912, 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/319/319929210.jpg', 'ratio': 1.499700059988, 'photo_id': 319929210, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/319/319929210.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/319/319929210.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/319/319929210.jpg'}, 'room_name': 'Single Bed in 6-Bed Dormitory Room', 'checkout': '2022-01-10'}",[],4574546265,0,leisure,,au,3.59999990463257,[]
9493be774d62d164,0,"Not a fan of the app system to open the door because you need to have your phone with you all the time + battery, I used the PIN and it was fine. The kitchen is a bit small and messy but it works fine. 
I didn't like that they asked us to leave the common area at 10pm for quiet hours even if we were only 2 talking quietly. Still recommend it !",0,,2022-01-12 12:03:30,,en-gb,,Location is great (super close to the beach and bus stops). Bedroom was clean and comfortable with lockers. Common area is great to meet people and hang out.,1,"{'countrycode': 'ca', 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJxMAlZaoT5XkOi13FPBhSiry45LC9OV4EXNw97l=s96-c64', 'type': 'solo_traveller', 'name': 'Cléa', 'nr_reviews': 0, 'city': '', 'user_id': 281727139, 'helpful_vote_count': 0, 'age_group': '', 'type_string': 'Solo traveller'}",Fabulous,0,265969,"{'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/114/114044234.jpg', 'ratio': 1.49837133550489, 'photo_id': 114044234, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/114/114044234.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/114/114044234.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/114/114044234.jpg'}, 'room_id': 26596903, 'room_name': 'Single Bed in Mixed Dormitory Room', 'checkout': '2021-12-07', 'checkin': '2021-12-01'}",[],3470322739,0,leisure,,ca,3.59999990463257,[]
78415ee1cad79e91,0,The beds made a lot of noise and were really wobbly.,0,,2022-01-07 08:33:00,,en-gb,,The room was spacious with a comfortable bathroom.,1,"{'user_id': 0, 'city': '', 'type_string': 'Solo traveller', 'helpful_vote_count': 0, 'age_group': '', 'countrycode': 'nl', 'nr_reviews': 0, 'type': 'solo_traveller', 'name': 'Susan'}",It was the perfect place to stay for one night,0,265969,"{'checkout': '2022-01-06', 'room_name': 'Single Bed in Mixed Dormitory Room', 'room_id': 26596903, 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/114/114044234.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/114/114044234.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/114/114044234.jpg', 'ratio': 1.49837133550489, 'photo_id': 114044234, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/114/114044234.jpg'}, 'checkin': '2022-01-05'}",[],4572872835,0,leisure,,nl,3.20000004768372,[]
90badc9c876c64bd,0,safety- doors were not secure.,0,,2021-12-25 23:38:48,,en-gb,,"great location, easy keyless system, allowed luggage storage",1,"{'type_string': 'Solo traveller', 'age_group': '', 'helpful_vote_count': 0, 'user_id': 99662259, 'city': '', 'name': 'Vanessa', 'type': 'solo_traveller', 'nr_reviews': 0, 'avatar': 'https://graph.facebook.com/v2.9/10157389549443245/picture?type=square&height=64&width=64', 'countrycode': 'au'}",Very good,0,265969,"{'checkout': '2021-12-24', 'room_name': 'Single Bed in 6-Bed Dormitory Room', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/319/319929210.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/319/319929210.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/319/319929210.jpg', 'photo_id': 319929210, 'ratio': 1.499700059988, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/319/319929210.jpg'}, 'room_id': 26596912, 'checkin': '2021-12-22'}",[],2545209074,0,leisure,,au,3.20000004768372,[]
2b963fe9d6280b1c,0,The bathroom has extremly bad smelling into the toilet. Pillows are too soft and less support.,0,,2022-07-31 10:22:26,,en-us,,"I loved the way of location hotel very conveniently, all staff are very friendly and helpful. The hotel room is very nice and clean , loved the way they design with the infinity Led light make up mirror.",1,"{'age_group': '', 'type_string': 'Group of friends', 'helpful_vote_count': 0, 'countrycode': 'us', 'user_id': 596761138, 'city': '', 'type': 'review_category_group_of_friends', 'name': 'Nicki', 'nr_reviews': 0}",overall 9 of 10 rate,0,180672,"{'room_name': '*Newly Renovated* City View King, Guest room, 1 King, City view', 'checkin': '2022-07-26', 'checkout': '2022-07-30', 'room_id': 18067220, 'photo': {'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306432.jpg', 'photo_id': 253306432, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306432.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306432.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306432.jpg'}}",[],2598792429,0,leisure,,us,4.0,[]
14bfa736db1934e7,0,,0,,2022-06-13 11:32:58,,en-us,,"Excelente ocean view, and super clean",1,"{'helpful_vote_count': 0, 'countrycode': 'us', 'age_group': '', 'type_string': 'Group of friends', 'nr_reviews': 0, 'user_id': 581929083, 'city': '', 'type': 'review_category_group_of_friends', 'name': 'Fausto'}",Exceptional,0,180672,"{'room_id': 18067227, 'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'checkout': '2022-06-12', 'checkin': '2022-06-05', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg', 'photo_id': 242782609, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'ratio': 1.49981252343457}}",[],4585583688,0,leisure,,us,4.0,[]
0de9c6fc9e30d110,0,More towels in the rooms please!,0,,2022-05-31 18:00:25,,en-us,,The facilities were very clean and grounds were beautiful. My kids loved the pool and easy beach access. Will stay there again!,1,"{'helpful_vote_count': 0, 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJxeOb9ps1q8VWs_LByedF8QqmEhAGjMUOwFMr2h=s96-c64', 'countrycode': 'us', 'age_group': '', 'type_string': 'Group of friends', 'nr_reviews': 0, 'type': 'review_category_group_of_friends', 'name': 'Diana', 'user_id': 358066722, 'city': ''}",Best vacation ever!,0,180672,"{'room_id': 18067221, 'room_name': '*Newly Renovated* City View Doubles, Guest room, 2 Double, City view', 'checkout': '2022-05-26', 'checkin': '2022-05-20', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306431.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306431.jpg', 'photo_id': 253306431, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306431.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306431.jpg', 'ratio': 1.49981252343457}}",[],4584224091,0,leisure,,us,4.0,[]
b25626ac938220c5,0,nothing,0,,2022-05-31 12:02:50,,en-us,,"love this hotel! awesome infinity pool, beautiful views from the rooms, comfortable and clean",1,"{'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'us', 'helpful_vote_count': 0, 'name': 'Christina', 'type': 'review_category_group_of_friends', 'city': '', 'user_id': 154753864, 'nr_reviews': 0}",top notch hotel on the beach,0,180672,"{'photo': {'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg', 'photo_id': 242782609, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg'}, 'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'room_id': 18067227, 'checkout': '2022-05-23', 'checkin': '2022-05-21'}",[],2838792198,0,leisure,,us,4.0,[]
efc7c8c1b64d418d,0,"Metal railing for balcony would be better as some had them, the wall blocks the views when sitting, breakfast way to expensive",0,,2022-05-30 01:17:46,,en-us,,"Infinity pool was great, entry very inviting and lots of elevators, view was awesome of ocean and diamond head.",1,"{'age_group': '', 'type_string': 'Group of friends', 'helpful_vote_count': 0, 'countrycode': 'us', 'type': 'review_category_group_of_friends', 'name': 'Tim', 'user_id': 370366516, 'city': '', 'nr_reviews': 0}",Very good,0,180672,"{'checkout': '2022-05-28', 'room_name': '*Newly Renovated* City View King, Guest room, 1 King, City view', 'checkin': '2022-05-22', 'room_id': 18067220, 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306432.jpg', 'ratio': 1.49981252343457, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306432.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306432.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306432.jpg', 'photo_id': 253306432}}",[],4583954300,0,leisure,,us,3.20000004768372,[]
868a4c1ccb078940,0,no happy hour in the pool,0,,2022-05-23 03:49:11,,en-us,,great property,1,"{'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'us', 'helpful_vote_count': 0, 'name': 'Tracy', 'type': 'review_category_group_of_friends', 'city': '', 'user_id': 253230624, 'nr_reviews': 0}",extremely enjoyable,0,180672,"{'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'checkin': '2022-04-10', 'checkout': '2022-04-17', 'room_id': 18067227, 'photo': {'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'photo_id': 242782609, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg'}}",[],2214972615,0,leisure,,us,4.0,[]
efe675ca315b3bb7,0,"Room was good, but too noisy on balcony, could not sit and enjoy view due to air conditioning fans blowing below. Pillows not comfortable. Not enough shade around pool, umbrellas would have been good.",0,,2022-05-20 23:24:25,,en-gb,,"Location was excellent, staff were friendly and very helpful. Had a little misunderstanding with my booking and the manager was very helpful in sorting out the problem.",1,"{'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'au', 'helpful_vote_count': 0, 'avatar': 'https://lh5.googleusercontent.com/-P8Q0JTWSViU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0fpojB14HHsHuZRcbYQQW6exktw/s96-c/photo.jpg64', 'name': 'Rita', 'type': 'review_category_group_of_friends', 'city': '', 'user_id': 53737085, 'nr_reviews': 0}",Very good,0,180672,"{'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/245/245484257.jpg', 'photo_id': 245484257, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/245/245484257.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/245/245484257.jpg', 'ratio': 1.5, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/245/245484257.jpg'}, 'checkout': '2022-05-19', 'room_name': '*Newly Renovated* Partial Ocean King, Guest room, 1 King, Partial ocean view', 'checkin': '2022-05-09', 'room_id': 18067236}",[],3129985337,0,leisure,,au,3.20000004768372,[]
a9b28edc5d36fe2d,0,nothing,0,,2022-05-02 16:17:40,,en-us,,"location was perfect , everything you need is in walking distance.",1,"{'nr_reviews': 0, 'type': 'review_category_group_of_friends', 'name': 'Nancy', 'user_id': 165132032, 'city': '', 'helpful_vote_count': 0, 'countrycode': 'us', 'age_group': '', 'type_string': 'Group of friends'}",Nice 5 night stay,0,180672,"{'checkin': '2022-04-26', 'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'checkout': '2022-05-01', 'room_id': 18067227, 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'ratio': 1.49981252343457, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg', 'photo_id': 242782609, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg'}}",[],2702038353,0,leisure,,us,3.20000004768372,[]
d47418e0c4bd2df4,0,"the long, long wait for my room to be available. I arrived into HLL around 6.30am after an all night flight and had to wait until 3 for my room. Surely there must be a way of having rooms available earlier? I checked out at 5am on my last day, and I’m sure lots of guests also check out very early - couldn’t these rooms be turned over for early checkins?",0,,2022-04-28 21:11:49,,en-gb,,"I love the location on the waterfront, with its magnificent views across to Diamond head and close proximity to the Hawaiian shopping mall, Waikiki shopping and, of course, the beach.
my room was fastidiously clean, modern and comfortable and I loved sitting on my lanai looking out over the view. I enjoyed the daily live music.",1,"{'nr_reviews': 0, 'user_id': 849341, 'city': '', 'type': 'solo_traveller', 'name': 'Gina', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GjQ1Q03lNdCf7UEzbu6Hk_W7ulMtalNp11Z_kH56w=s96-c64', 'helpful_vote_count': 0, 'countrycode': 'au', 'age_group': '', 'type_string': 'Solo traveller'}","wonderful location, beautiful room",0,180672,"{'room_name': '*Newly Renovated* Oceanfront King, Guest room, 1 King, Oceanfront', 'room_id': 18067226, 'checkout': '2022-04-27', 'checkin': '2022-04-20', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782436.jpg', 'photo_id': 242782436, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782436.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782436.jpg', 'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782436.jpg'}}",[],2111749287,0,leisure,,au,3.59999990463257,[]
3a046d31d71b013c,0,one bed was very comfortable the other one was hard and the mattress was slanted and very uncomfortable. it was a very busy and crowded hotel. the adults only pool was small and super busy. it didn’t matter that there was a separate pool for adults.,0,,2022-04-26 20:17:06,,en-us,,the location and the upgrades to the hotel were great. it was clean and convenient in regards to location and amenities.,1,"{'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'us', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14Gjmc8_E7y_JGqn5gctndnP6NXIGlhDGm0zCj0Qv=s96-c64', 'helpful_vote_count': 0, 'city': '', 'user_id': 497162094, 'name': 'Adrinee', 'type': 'review_category_group_of_friends', 'nr_reviews': 0}","given the price point, it was an ok place to stay. I may consider another hotel in the future.",0,180672,"{'room_name': '*Newly Renovated* City View Doubles, Guest room, 2 Double, City view', 'checkin': '2022-04-20', 'checkout': '2022-04-25', 'room_id': 18067221, 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306431.jpg', 'photo_id': 253306431, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306431.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306431.jpg', 'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306431.jpg'}}",[],2343079108,0,leisure,,us,3.20000004768372,[]
b5230a84b174da3e,0,Other activities are far away.,0,,2022-04-18 22:11:03,,en-us,,It's very convenience.  Nearby shopping and restaurants,1,"{'type': 'review_category_group_of_friends', 'name': 'Steve', 'user_id': 559639256, 'city': '', 'nr_reviews': 0, 'age_group': '', 'type_string': 'Group of friends', 'helpful_vote_count': 0, 'countrycode': 'us'}",Nice and good location,0,180672,"{'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306431.jpg', 'ratio': 1.49981252343457, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306431.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306431.jpg', 'photo_id': 253306431, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306431.jpg'}, 'checkout': '2022-04-14', 'room_name': '*Newly Renovated* City View Doubles, Guest room, 2 Double, City view', 'room_id': 18067221, 'checkin': '2022-04-09'}",[],4579797179,0,leisure,,us,3.59999990463257,[]
be4b6ea2ff645b2a,0,Need more space and seating by pool,0,,2022-04-13 13:45:20,,en-us,,Everything,1,"{'helpful_vote_count': 0, 'avatar': 'https://lh5.googleusercontent.com/-GP11rUttnEE/AAAAAAAAAAI/AAAAAAAAACM/B4yp7wzruNg/photo.jpg?sz=5064', 'countrycode': 'us', 'age_group': '', 'type_string': 'Group of friends', 'nr_reviews': 0, 'user_id': 122881649, 'city': '', 'type': 'review_category_group_of_friends', 'name': 'Deshona'}",Exceptional,0,180672,"{'checkout': '2022-04-12', 'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'room_id': 18067227, 'checkin': '2022-04-06', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'ratio': 1.49981252343457, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'photo_id': 242782609, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg'}}",[],2789999742,0,leisure,,us,4.0,[]
18d15b41aed9d4b9,1,Nope,0,,2022-04-06 18:20:14,,en-us,,The location of the hotel is perfect — facing the ocean and next to shopping area with easy access to transportations. The room is newly renovated and very clean. Staff are very friendly and super responsive.,1,"{'avatar': 'https://lh3.googleusercontent.com/a/AATXAJyEt9qK9LH2loQDaft_Hophsz7tky1ACkU_9ge7=s96-c64', 'helpful_vote_count': 1, 'countrycode': 'us', 'age_group': '', 'type_string': 'Solo traveller', 'nr_reviews': 0, 'user_id': 96709557, 'city': '', 'type': 'solo_traveller', 'name': 'Ying'}",Exceptional,0,180672,"{'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782436.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782436.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782436.jpg', 'photo_id': 242782436, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782436.jpg', 'ratio': 1.49981252343457}, 'room_name': '*Newly Renovated* Oceanfront King, Guest room, 1 King, Oceanfront', 'checkin': '2022-03-31', 'checkout': '2022-04-04', 'room_id': 18067226}",[],3371022522,0,leisure,,us,4.0,[]
4da4d2c9a3f05afa,0,Amenities that are included with the hotel,0,,2022-03-23 13:28:01,,en-us,,"View off oceanfront balcony, pool",1,"{'nr_reviews': 0, 'city': '', 'user_id': 0, 'name': 'Ariel', 'type': 'review_category_group_of_friends', 'countrycode': 'us', 'helpful_vote_count': 0, 'type_string': 'Group of friends', 'age_group': ''}",Exceptional,0,180672,"{'room_name': '*Newly Renovated* Oceanfront King, Guest room, 1 King, Oceanfront', 'checkout': '2022-03-22', 'checkin': '2022-03-17', 'room_id': 18067226, 'photo': {'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782436.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782436.jpg', 'photo_id': 242782436, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782436.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782436.jpg'}}",[],4577645001,0,leisure,,us,4.0,[]
6a784607c085d8a1,0,"parking wasn’t inclusive and was extremely expensive day to day. pricey, understandably because of the resort type but nonetheless expensive for a basic room without parking included or even breakfast.",0,,2022-02-14 09:35:40,,en-us,,"the location was phenomenal. centralized, nice area, easy access to beach/shopping areas. the room was very modern and had great amenities. balcony area and view was the highlight. didn’t go inside pool but bar area and walkways were beautiful.",1,"{'nr_reviews': 0, 'user_id': 547246091, 'city': '', 'type': 'solo_traveller', 'name': 'Rey', 'avatar': 'https://graph.facebook.com/v2.9/1905580732967830/picture?type=square&height=64&width=64', 'helpful_vote_count': 0, 'countrycode': 'us', 'age_group': '', 'type_string': 'Solo traveller'}",wonderful. would stay again simply for the location and conveniences.,0,180672,"{'checkout': '2022-02-13', 'room_name': '*Newly Renovated* Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'room_id': 18067227, 'checkin': '2022-02-04', 'photo': {'ratio': 1.49981252343457, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242782609.jpg', 'photo_id': 242782609, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242782609.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242782609.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242782609.jpg'}}",[],4575023036,0,leisure,,us,4.0,[]
f42d4c318c72b764,0,,0,,2022-02-12 13:45:53,,en-us,,"Everything was great, I would definitely recommend! Worth the money",1,"{'city': '', 'user_id': 266221015, 'name': 'Auryon', 'type': 'review_category_group_of_friends', 'nr_reviews': 0, 'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'us', 'helpful_vote_count': 0}",Exceptional,0,180672,"{'room_name': '*Newly Renovated* High Oceanfront Doubles, Guest room, 2 Double, Oceanfront', 'room_id': 18067229, 'checkout': '2022-02-08', 'checkin': '2022-02-04', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/242/242784422.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/242/242784422.jpg', 'photo_id': 242784422, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/242/242784422.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/242/242784422.jpg', 'ratio': 1.49981252343457}}",[],2738558594,0,leisure,,us,4.0,[]
dd1451581e50f16e,1,I think the resort fee should be optional. In this case I would have still paid for it because I liked the features but some people don't need or want free water bottles.,0,,2022-02-02 20:52:17,,en-us,,So many amenities at the Sheraton and the shopping center next door. Room was so comfortable. We had the option to request cleaning. Initially I didn't like that we were required to pay a resort fee but the added features was nice including getting a Go Pro free for the day.,1,"{'type_string': 'Group of friends', 'age_group': '', 'countrycode': 'us', 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJwFUoqYBUpiud4YVICoLoVKzCzv8O6kgZdzd2SE=s96-c64', 'helpful_vote_count': 1, 'name': 'Brown', 'type': 'review_category_group_of_friends', 'city': '', 'user_id': 539058030, 'nr_reviews': 0}",Amazing stay in a great location with so many amenities within reach,0,180672,"{'room_name': '*Newly Renovated* City View King, Guest room, 1 King, City view', 'checkout': '2022-02-01', 'room_id': 18067220, 'checkin': '2022-01-30', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/253/253306432.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/253/253306432.jpg', 'photo_id': 253306432, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/253/253306432.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/253/253306432.jpg', 'ratio': 1.49981252343457}}",[],4574392994,0,leisure,,us,3.59999990463257,[]
