location_id,text,name
10020622,"Emotional eperience    We went on our last night to the Memorial Day Lantern Floating. There were thousands of people there and we were standing near the stage. Even though the speaker diidn’t speak English, you could feel the respectful tone in  her speech. Seeing all those lit lanterns on the water was an emotional experience and so glad we went.",Lantern Floating Hawaii
10020622,"A truly beautiful and moving experience I have wanted to attend the Lantern Floating Ceremony held each year on Memorial Day for a number of years and finally got there this year.  It is a beautiful experience where people float lanterns at sunset with messages for loved ones (including pets) who they have lost.The ceremony has evolved from being about remembering veterans to remembering anyone we’ve lost.It would be great to see the English translation in real time so that everyone can understand some of the key messages in the speech as you watch.""Many rivers, one ocean""  Shinnyo-en is about kindness, gratitude and warmth in our everyday lives!Around 50k people attended so it was busy but easy to get there - I walked there and back from Waikiki Beach which took around 30 minutes each way.I would definitely attend again.",Lantern Floating Hawaii
10020622,"Very pretty Great local transport there a back. Very crowded but well worth a look, very pretty. Only downside was where we were standing we couldn’t see the translation of the non English speakers.",Lantern Floating Hawaii
10514143,"Bring Your ID What is confusing to the visitor is the number of times the name of a beach changes. Ewa (Kapilina) Beach on Iroquois Point in a secured community.  However, Hawaii’s public beach access law makes it illegal to prohibit beach access.  When you arrive at the gate, simply tell the guard you are going to the beach.  The guard checks your driver’s license and makes note of your license plate number and then you can enjoy Kapilina Beach.  The sand is full of pebbles and the sunset we saw was just okay. Dogs are allowed on this beach.  There was live music and a food venue called D’Lish at the Beach (food was lousy). There are picnic tables with shades scattered throughout.  Only residents are allowed to use the sunshades on the beach itself.  However, restrooms and showers are available to all.  The beach has been known as Pu'uloa Beach, formerly Iroquois Point Beach, and Ewa Beach. I did enjoy the live music which I think is available only on weekends.",Ewa Beach
10514143,Beautiful Amazing beach with beautiful scenic view of Diamond Head and Honolulu.  We sit on the beach watch airplanes and fighter jets land and take off.,Ewa Beach
10514143,Not for Swimming during winter months Very nice beach but this is not a swimming beach in the winter months. Majority of leeward beaches I am afraid are just like this one. The Next Time; I would go to windward side for better beaches such as Waimanalo - Lanikai -Kailua beach.,Ewa Beach
4108044,"AWESOME COOL! My husband brought two of his friends, leaving our house at 4 am. to the pier  They got there in time to see fish being unloaded from the fishing vessels by crane.  To see the auction, the only one from Maine to Japan, with buyers from local restaurants and as far away as Japan was exciting!  Samples of the fish were available for buyers to feel.  It wasn't clear what the buyers were looking for but two identical fish could sell for a big difference.  The guys wished they could have or buy the cut samples but for hygenic reasons they were tossed out.  One of his friends, an avid Alaskan fisherman, thought this was the highlight of his trip!  Be sure to dress warmly.  One only wore shorts and had to go outside frequently to warm up.",Honolulu Fish Auction
4108044,What cool place! Been a fisherman all my life and to experience a live auction with many species I have not seen up close was great. The variety of fish was spectacular. I loved the color on the Opah-Moonfish. So bright and beautiful. Of course it is cold inside so be prepared. Outside you can see the boats as they prepare to offload and prepping for the next trip. I highly recommend doing this during your stay on the island. You will enjoy it!,Honolulu Fish Auction
4108044,"Great 2 hr tour of fish industry We reserved online $25/each, arrived 0545 to see the fishing boats arriving, heaving off massive ahi, plus ono, opah, marlin, and others. We were issued headsets so there was no problem hearing. The guide explained the history and the process, the grueling work and the finance aspects. These are long line boats that go out for 3 weeks at a time, putting out 30 miles of line with 2500 baits daily. The large fish, mostly tuna, sell in the refrigerated auction warehouse in a fast-paced moving process, usually $1000-2000/each. They are inspected and judged on several aspects, with the goal of creating the best sushimi-grade sushi for the finest restaurants locally and beyond. Fascinating, unique, chance of a lifetime tour not to miss. You need closed-toed shoes and jacket.",Honolulu Fish Auction
23105804,"A Crafter's Wonderland A chockful craft store. If you do any sort of crafting, stop in as you will find items unique to it. Hawaiiana items as well as plenty of stock for every sort of craft.",Housemart Ben Franklin Crafts
9764071,"Memorial statue of Queen Kapi'olani Nice statue placed in a park named after this historically significant Queen in Hawaii's history.  There are lots of Statues showing nice Art, culture, and history all along the Waikiki beach. She was the queen of the Kingdom of Hawaiʻi  and did a lot to help the health and welfare of Hawaiians who still revere her.",Queen Kapiolani Statue
9764071,"Homage to Hawaii’s Philanthropist Queen Standing near the entrance of Kapiolani Park and facing the ocean is a statue of Queen Kapiolani, wife of King David Kalākaua. The exact address is 2686 Kalakaua Ave., Honolulu.Queen Kapiolani established the Kapiolani Maternity Home, now the Kapiolani Medical Center for Women and Children. In 1885, she also opened up the Kapiolani Home for Girls, which was for healthy children whose parents were suffering from leprosy.Evidently, she cared a great deal for her people.",Queen Kapiolani Statue
9764071,Last monarch The statue of Queen Liliuokalani is located in the grounds of Iolani Palace. The statue commemorates Hawaii's last monarch who took the throne in 1891 and only two years later was deposed by the committee of safety and overthrown.,Queen Kapiolani Statue
2540047,Incredible Tour on the Island What an amazing tour.    Got a lift in the Beaver around the island with Pat McGee.  Pat is a legend in the seaplane world.  Final leg was flying the route the Japanese fly as they attacked Pearl.   Great tour with a great pilot at the helm.,Island Seaplane Service
2540047,"Fantastic Flight over Hawaii It was the most wonderful experience flying with Pat Magie, who is nice and humble about his achievements. He has flown accident free for decades and has the world record for the number of seaplane flying hours. Thank you Pat for this experience, Wish you all the best if you still in Hawaii or even if you have headed back to Alaska.",Island Seaplane Service
2540047,"Go by land, then by air! Great air tour of the island!  We went up the coast of Waikiki, around the edge, and then North a bit.  Then we flew through a mountain range (spectacular!) and over Pearl Harbor...the highlight of the trip for sure.  I would highly recommend doing a land tour first.  (See my review on Aloha Circle Island Tours).  We were able to identify our stops and sites by air that we had seen first by land...really cool!",Island Seaplane Service
8761346,"Check the local events listings We were here for the 2018 Ukulele Festival.This is an outdoor open air venue with benches, some benches in the shade but many exposed to the heat of the day... if the event is short, it may not be a problem, but for events that are hours in length, you should use this to help decide on where you sit.Check local events listings to determine if anything at bandstand is of interest.Seating is first come first served and the events are usually free and open to the public...",Waikiki Bandstand
8761346,Free entertainment There are a lot of cultural events which take place here at various times throughout the year. We attended the songkran festival with Thai dancing and music. There were food booths featuring Thai cuisine with authentic and reasonably priced foods.The bandstand has a large amount of benches some under the shade of huge trees.Also people take their food and have a pucnic on the surrounding grassy area.Take any bus going toward Diamond head and you will be very close to this spot.There is parking but very difficult to get a space.Lei day will be coming up on May the first.,Waikiki Bandstand
8761346,"Busy withlocal events Attended May 1st , 90th annual Lei day festival.  Royal Hawaiian Band entertained us to start the local festivities. Great shady locations with many park bench's. Check the calendar with the tourist info and you may experience a local tradition of some kind.",Waikiki Bandstand
10020619,"Pro Bowl - WOW! Took wifey & my 16 & 17 teenage son & daughter. They basically showed very little interest in going to the game, but I managed to get 4 tickets on the halfway line 4 rows back for $195 each. Today my wife & daughter are still raving on about the spectacle, all the dancers, singers, bands, entertainers, & of course the tribute to the US armed forces.  The one thing we will never forget is how patriotic the US people are to their armed forces - unbelievable!  As for the football game a very exciting & high scoring one & we were right in the thick of the action, so close to the players on the bench.  If you ever get a chance to see the Pro Bowl in the Aloha Stadium don't miss out, as it is worth every cent you pay for 5 plus hours of non stop entertainment.",Pro Bowl
10020619,NFLのオールスターゲーム NFLのオールスターゲームが、アロハスタジアムで毎年開催されます。probowlは有名ですが、イマイチ人気がないのか、結構チケットは簡単に手に入ります。日本から近いハワイで行われるので、皆さんも是非行かれたら良いと思います。,Pro Bowl
19466527,"Nice park for a stop over, when walking to Diamond Head Crater Lē'ahi Beach Park, OahuIf you follow the coastline from Waikiki Beach towards Diamond Head Lighthouse, you come to Mākālei Beach Park (really nice secluded beach), then you can follow a short boardwalk to Lē'ahi Beach Park. It doesn’t have a beach as such but a nice park to enjoy while you continue to the Lighthouse and beyond.#LeahiBeachPark",Leahi Beach Park
19466527,Oceanfront Park with views of Diamond Head Crater Nice grassy park overlooking the water. There are views of Diamond Head Crater from this Park. It has plenty of shade under the trees and the grass is thick and lush. It's a nice spot to rest when walking back to Waikiki from Diamond Head. The water nearby doesn't look safe for swimming as the water comes right up to the sea wall.,Leahi Beach Park
8875926,"Nice private beach 30mins walk from Waikiki Beach Mākālei Beach Park, Diamond Head, Oahu HawaiiNear Diamond Head Lighthouse is a nice small and private beach about a 30min walk from Outrigger Waikiki if you follow the coastline towards Diamond Head Lighthouse. Good snorkelling spot or just a swim. The park next to the beach offers welcome shade when you want to get out of the sun.#MākāleiBeachPark",Makalei Beach Park
8875926,"Great spot for lunch, snorkel or fish Just a short walk from Waikiki this place has a little sand beach and lots of reef great for fishing, snorkeling or a simple lunch.",Makalei Beach Park
8875926,"A way to get away from the hustle and bustle of Waikiki Makalei Beach Park is small and may well disappear during some tides, but it's an oasis of calm compared to the beaches in Waikiki.  It's buried in a residential neighborhood (worth looking at also).  It's a bit of a walk from Waikiki, but well worth it.",Makalei Beach Park
4028433,"Poor Customer Service/Lack of Courtesy I feel the need to speak up and provide feedback based on the service that I received.  My family travels often and have booked many tours and activities.  This is the first time I have received such a bad customer service experience, dealing with Darren.  I made a jet ski reservation last month for my family of 5 while we were on vacation.  We were charged for the service upfront so it was a lot of money  that we had to pay.  Unfortunately, due to some unexpected issues on the day of the appointment, we were late for the appointment.  I was told that the entire day was all booked up so we could not reschedule. While I was still in Oahu, I texted and also left a voicemail for Darren; asking if I can get a credit to use in the future.  I did not receive a response back.  When I returned home, I attempted to reach out again with an email explaining what happened on the day, with the details of the issues that I ran into.   Again, I waited and never heard back.  This is unprofessional and unacceptable, failure to return calls/emails will drive customers away.  I would not recommend Aloha Jet Ski and no longer want to deal with this business.",Aloha Jet Ski Rentals
4028433,Great family experience! The entire experience was great! Jet ski was fast and fun. Ride time was generous. Darrin was easy going and thorough. Photo package was the icing on the cake. Highly recommended!,Aloha Jet Ski Rentals
4028433,"Super fun experience! We loved our experience with Aloha Jet Ski! Darren, our guide, was so much fun and super easy going. He also took some great pictures of us while we rode around! Definitely recommend to both tourists and locals!",Aloha Jet Ski Rentals
4271359,"Complete disappointment We paid for the ""Complete Experience"" and were completely disappointed with what was received. Promised was a tour of 12 people or less, but we were 20+ crammed into a single van. The tour was supposed to last 10 hours but ours ended in less than 6. It appeared we were deposited wherever convenient for the guide, lots of time wasted waiting, little in the way of any guidance.",Pearl Harbor Tours
4271359,"Don’t use trip advisor! While in Hawaii, I scheduled tour with trip advisor. Followed there directions for obtaining tickets to Pearl Harbor. When we got to shuttle location driver wouldn’t let us on shuttle as our name wasn’t on list. He checked with office and said that our tickets weren’t purchased through trip advisor even though we followed their directions to obtain online. We were then out the transportation to Pearl Harbor on shuttle.  We have been trying to get refund, still nothing refunded.  This was handled very poorly by trip advisor.",Pearl Harbor Tours
4271359,"Pearl Harbor Experience Having a tour guide at Pearl Harbor saved us time and we didn’t have to wait in any lines. Our tour guide Will was very informative, funny, and went above and beyond to help our family.",Pearl Harbor Tours
1873443,"Fabulous hike in central Oahu… Through the AllTrails App, I learned of this beautiful and shaded hike in central Oahu. It was not too far from the airport or the Waikiki area. But it did require a car to get there. It is an ideal hike to avoid an awful sunburn, and it can also be used for trail running.",Aiea Loop Trail
1873443,"Awesome hike,  great for geocaching My wife and I both agree, this was our favorite hike, of a half dozen we took, on Oahu during our trip there last week.  Lots of super cool views,  vegetation, and rock formations.   The hike is long, and a little bit strenuous in parts.  But, well worth it.  Plenty of birds (including may chickens) and other animals too.  Special note for Geocachers.  For Geocaching, this is a must do hike.  Many great geocaches, including the oldest Hawaiian cache on this trail.   Not a Geocacher?   ready up about it and start here,  some very very nice caches to find.  Would be fun for kids and adults alike.   One note,  I suggest wearing hiking boots are very good shoes for hiking.  I used hiking poles too, and found them beneficial.",Aiea Loop Trail
1873443,"Pleasant morning Drive through a long way of residential area wondering how you could possibly arrive at a natural destination worthy of a 5 mile hike in nature when viola! You arrive at a very pretty park that feels like you are miles away from civilization.  The most important note (at least to me) is that you don't want to park at the first few parking lots if your destination is the loop trail.  Drive in, past a few parking lots, past the camprground, up a steep hill where you will see a restroom building, parking and a sign for the loop trail.  The road is one way so don't also accidentally pass the last area of parking and have to come around again :)   We arrived pretty early after the park opened, by the time we returned from our hike the parking area was quite full so you might want to plan accordingly.  The hike is pretty easy as it follows a ridge line and is shady for most of it.  There is a slight incline or decline depnding on direction but quite manageable.  If you go the direction starting behind the restroom building and where the plaque explaining the WWII plan that crashed here, you will have a steep portion to come up at the end but it only takes maybe 10 minutes.Lots of places to stop for views, but additionally, it's a just nice respite from the hustle and bustle of the island.  There are plenty of picnic areas so you could certainly extend your stay at the park.It was dry while we were there but for sure if it is wet or raining this trail could be treacherous (as one reveiwer noted, but that's not a reflection of the trail, just luck).  Good sneakers or hiking shoes will work otherwise, although we did see some in various sandals.  I think I'd recomend going the reverse direction.  Start on the steep portion which you will pass first a little ways down the hill form the sign and restroom at top.  As I recall the trail came out in a camping area near a different restroom you can see from the road.  This will allow you to descend the steepest portion and also descend a little on the last leg.  We saw people going both directions.",Aiea Loop Trail
8555919,"Provided 20-Minutes of Service Remnants of the USS Utah can be seen off Ford Island.  It sank and rolled over when it was hit with torpedoes at the beginning of the Pearl Harbor attack.  Sixty-two  crew members were killed, most of whom were trapped when the shipped rolled over.  An attempt to salvage the wreck failed.  Of note, the Utah service in the war was about 15 minutes.  A memorial to the remains of the Utah is at Pearl Harbor. Although once a battleship, the Utah was not classified as a battleship during the Pearl Harbor attack.  The ship’s contribution to the Pacific Fleet that it deflected torpedo hits at other US warships.",USS Utah Memorial
8555919,"History Ford Island Historical trail field with history, take it. USS Utah Memorial will be on your way. Sad history of the past is wisdom to the present. Remember them! Touches your inner soul. Definatly a must stop. Respect!",USS Utah Memorial
8555919,"Go if you can Since you need an ID to get here, it doesn't get a lot of traffic.  We went to pay our respects to these who died in service to our country.",USS Utah Memorial
24047614,ハワイの歴史と文化を日本語で案内してくれるツアー ワイキキとダウンタウンを歩きながら日本語で案内してくれるツアーです。最近では「webセミナー」として、リモートで案内してくれるセミナーも開催しています。主宰者は現地の方と結婚した日本人の女性なので、当然のことですがすべて日本語での案内です。リアルでのツアーはワイキキが２コース、ダウンタウンが１コース設定されています。ハワイの歴史をとても詳しく説明してくれるので、ハワイ初心者はもちろん、ハワイを何度か訪問した方もとても新鮮な知識を得ることができます。時々、クイズをしながらなので、とてもリラックスしながら時間を過ごせます。料金は25ドルです。webセミナーは日本にいながらハワイの現地をリモートでつなぎながら、テーマを設定して解説してくれます。現在では、ダニエル・K・イノウエ空港（ホノルル空港）の歴史、ハワイの食文化、歴史的な建造物、伝統的な植物、ハワイと日本との関係など、全8コースが設定されています。とても深い知識が手軽に楽しく身につくので、新型コロナでハワイになかなか行けないこの時期には特に重宝できると思います。料金は15ドルですが、割引もあるようです。とても内容の質が高いツアーなのでお勧めです！！,Downtown Waikiki Historical Highway Tour
3954259,"Huge, Huge, Huge Incredible place to have fun! You can walk for ever and still not see it all!! Tons of goodies for all ages and stages. One of the best around. Be sure to have sunscreen handy. People start gathering very early too! We loved the fun of being 😜❤️🐾🏖 Silly 🙃🏄‍♀️😇",Aloha Stadium
3954259,Great Venue & super staff Attended a football game Hawaii v San Jose State. Parking at the venue was great & we enjoyed the food at the pop up stalls. Lots of helpful staff greeting & guiding us to our seats. The bands & entertainment along with the actual game were fantastic. We are on vacation from Ireland & thoroughly enjoyed the spectacle.,Aloha Stadium
3954259,"Awesome parking, easy access and fun times... Getting in early and finding parking/tailgating spot is a great way to start your day at the Aloha Stadium and the flee market on Wednesday and Sunday (Check the listings to be sure it's not rescheduled for events?) is a lot of fun too!",Aloha Stadium
1238132,"Wonderful Park With or Without Children  took my 3-year-old grandson to the park to play with his ball. The grass area is huge and well manicured. We had plenty of room to play. Polite Japanese tourists dropped by on buses to get their picture taken in front of the ""Hitachi Tree"" (a large monkeypod that was featured in a Hitachi commercial in Japan). A group of pre-schoolers stopped by for lunch under the tree and bothered no one. A wedding took place at another tree at the other end of the park. Wooden benches under trees provided shade. A large pond of ducks entertained. Delicious Ono Pops completed our morning. Public restrooms are old but clean.",Moanalua Gardens
1238132,"Beautifully maintained royal summer home Home of the famous Hitachi tree, a beautifully shaped and huge Monkey Pod tree.  Royal residence not currently open (refurbishment underway).  Grounds are beautiful and well maintained; do not be surprised if a wedding is taking place on the grounds",Moanalua Gardens
1238132,"Great place to go!! Relax and having fan, please enjoy to get nature dynamics. Only staying you are enough satisfied. Thanks!!",Moanalua Gardens
7122057,"Excellent Day Out We were collected from our Hotel in a wonderful comfortable bus with a very knowledgeable driver. We were given lots of information along the way to and from Pearl Harbour. We had my 81 year old mother with us and she thoroughly enjoyed the whole tour. We were also taken back to our hotel, this is a very good option to look for when taking tours. We totally recommend this company for any tours.",Pearl Harbor Website - Day Tours
7122057,"Pearl Harbor & Honolulu City Tour Eddie, our tour guide, was absolutely terrific.  I would definitely recommend this tour company.  They allow more than enough time at the Pearl Harbor site and then finish off with a mostly driving tour of Honolulu.  Eddie was very knowledgeable and entertaining throughout the tour.  This is an easy tour if you are travelling with seniors.",Pearl Harbor Website - Day Tours
7122057,"Complete Pearl Harbor Experience First, if you find this helpful please also give reviews. It is a habit I myself am trying to set.This is our second time using this service, the first time a couple years ago. This is a great service if you’re on Waikiki and don’t readily have transportation to/from Pearl Harbor. The first time we took this tour, we were a little leery, but the second time was like “old hat.” We were especially happy with our driver, Tom. He had a great since of humor and very knowledgeable. We opted to spend the entire day and Pearl Harbor and purchased the Complete Pearl Harbor Experience. Which was a lot! The one plus to this service is that you have transportation handled, and they take care of all of the logistics around getting your tickets to the things in your package. Once you arrive at Pearl Harbor, they assist with orienting you to the site and then get your tickets and give you any instructions and tips you might need. Tom gave us a great tour of the city, including some of the tremendous art and the Punch Bowl. One recommendation is that they add an option to get out at the punch bowl for 10-15 minutes rather than driving through. Maybe I’m in the minority, but paying one’s respects here might be nice.A couple things to note to first timers: -This is not a fully guided tour. They are there for orient you and get you going. If you want a guided tour (with a person, not a headset), you may need to take a couple more steps. -This tour doesn’t include your headset for the main museum site. You’ll need to purchase this separately for a nominal cost.-If you do the Bowfin, the tour will include a headset for this tour. The are not the same.-Be respectful. Watching folks around me for a second trip to Pearl Harbor, I think people may be disrespectful and not realize it. If the Memorial is open, remove your hats and be respectful and quiet from the time you step off the boat until you get back on. If the Memorial isn’t open, remove your hats and bow your head when passing. If respecting this space and getting a few less photos is the cost, then so be it. This is holy ground. -Spend the extra few bucks and go out to the Missouri. There is nothing like standing looking out from her over the harbor, and to stand where WWII ended. It’s worth it.-No, you can’t bring food and drinks with you on the bus.-No, you can’t bring bags. All of the notes and warnings about this aren’t being hyperbolic. They mean it! No bags means no bags. There is minimal storage outside the gates, but unless you have a medical condition, leave them at your hotel. The guards at PH aren’t necessarily nice about enforcing this rule. -Tip your driver!Finally, a shout out to the booking agent who helped me change the date when I accidentally booked the wrong date online. You saved my tail!Date: 2/18/19Package: Complete Pearl Harbor Experience",Pearl Harbor Website - Day Tours
13358083,"45min walk from Waikiki Diamond Head Lighthouse, OahuFrom Waikiki Beach, the Lighthouse is about a 45min (mainly coastal) walk with beautiful beaches and residences along the way. The lighthouse is visible from the street but no public access. Wear good walking shoes as the path towards Diamond Head is a little rocky.#DiamondHeadLighthouse#DiamondHeadCrater",Diamond Head Lighthouse
13358083,"Closed to the Public The Diamond Head Lighthouse is located on Diamond Head Road that encircles Diamond Head.  The lighthouse is not open to the public but is easily visible from both Diamond Head Road and near the Kuilei Cliffs Beach Park.  The white concrete structure stands 55-feet tall and has a red roof.  Originally built in 1899 and rebuilt in 1917 due to cracks, the place serves as the home for the commander of the 14th coast guard district. I did some research and found that large bonfires were used to guide mariners ashore.  Lighthouses were built on Oahu after shipwreck of two large ships in the 1800’s. The red light was visible for 17 nautical miles from the shoreline.",Diamond Head Lighthouse
13358083,Diamond Head lookout Clear day with sunshine and surf. Look out is incredible and free. You can hike down to beach and swim or surf! Downside there were not many open parking stall open.,Diamond Head Lighthouse
24154064,"See all of Pearl Harbor Ford Island Control Tower offers a different perspective of Pearl Harbor, the museum at the bottom has some antique fire extinguishes amongst items to see, but the view at the top is spectacular, the guide at the top knows some interesting stories. But overall the price for this experience should be reduced compared to what you have to pay for other places to visit at Pearl Harbor.",Ford Island Control Tower
17642016,Great looking statue... ...that sits outside the Kaneohe Courthouse.  It's a permanent exhibit that is part of a state sponsored art in public places series.  The statue has two fishermen - one holding a baby and one holding a paddle - that represent the the prosecution and defense in the judicial system according to what I read.  It's a pretty awesome looking statue in a kind of residential neighborhood and worth a look if you're in the area.,Mamalahoe Statue
15027272,Leads to the Kulana’Ahane Trail  This trail is really nothing special however at the end of the trail is the start of the Kulana’ahane trail which is amazing!! The Moanalua Valley Trail is mostly flat and ventures through tropical forest but kind of stops in the middle of nothing.,Moanalua Valley Trail
15027272,"Moanalua Valley Trail My wife and I ventured out for this hike from the Hilton Beach Resort in Waikiki. We used the city bus to get to the trail. Once we arrived, we began our hike, with the final destination being the water falls. Jumping off a water fall into a body of water was on my wife’s bucket list of things to do. The trail out to the waterfall was not an easy hike. The trail was muddy, uneven, with lots of different elevation. Once you arrive close to the falls, be prepared to get your shoes wet & dirty. You definitely need to wear some type of footwear, because the stream is very rocky. The climb up to the falls is not that difficult but the rocks are wet & very slippery. The water is very cold and refreshing. Bug spray would be a good thing to have with you and drinking water to keep hydrated. I would recommend this hike for people who are use to taking vigorous hikes. You will be well rewarded. For first time hikers, you can do this but know it’s difficult. Mahalo 🤙",Moanalua Valley Trail
15027272,Enjoy! This is the great to see this tree as a Japanese.  Because we almost watch this tree by hitachi company commercial!,Moanalua Valley Trail
595643,"Great place for bargains Open Sat, Sun, and Wed.  Got lots of bargains by buying items there that were much cheaper than in Waikiki area.  Lots of dresses, bags, jewelry, coffee, macadema nuts, fruit, crafts, everything you can think of.  Local food trucks also there.  Great fun!  Go early it gets hot!",Aloha Stadium Swap Meet & Marketplace
595643,"Good for Souvenirs It was good for inexpensive souvenirs. I also appreciated that they give a military discount for admission. They did have food trucks but there weren't a lot, lines were long, and many were fair type of foods. It was very hot in the middle of the day! I would try to go earlier in the day.",Aloha Stadium Swap Meet & Marketplace
595643,Good for souvenirs Has lots of lovely things that you can buy for yourself such as photos for memories or gifts for friends. It is a good experience but wear a hat and take water.,Aloha Stadium Swap Meet & Marketplace
15555890,"We were not fans We did not have a great experience here. When we arrived as a group we all intended to shoot. But after watching the safety video and finding out we were pretty much left to our own devices, a few of us opted out. Instead of being offered a bit of assistance or anything, those that opted out were basically told we were wasting there time and we might as well just shoot if we are there. We told them we weren't comfortable being left with a firearm as we don't normally shoot and would prefer to watch - the staff did not seem impressed at all. The few that have been around firearms and proceeded to hire weapons, did not have the smoothest run. Not only did 2 of the 3 weapons continually jam and need staff to fix them (that gave those watching even more reason to stand by their decision to sit out) they found themselves wanting to not use the entire box of ammo, which apparently isn't an option either. All in all, not a great experience and we don't plan on going back here.",Xring Security and Firearms
15555890,"Awesome shooting range with helpful and friendly staff! X-Ring Security is an excellent place to shoot. Whether you’re brand new to shooting (like myself) or a seasoned marksman, you will have a great time here. There is a wide assortment of rental guns or you can bring your own.The staff it what makes X-Ring special. They are so genuinely friendly and helpful. They all try to assist with your technique and give lots of praise. It’s a little off the beaten path, but definitely worth the trip. Highly recommended!",Xring Security and Firearms
15555890,"Excellent range - don’t go anywhere else on Oahu!  Visited the range today and it was absolutely outstanding! Being from Australia we are restricted in options and this is perfect to get out and experience firearms if you haven’t in safe but fun environment. The range is next to brand new and is great. There is plenty of selection for rental firearms, from .22 pistols right up to the classic Desert Eagle.The staff were excellent and friendly, and the prices are great. Don’t bother going anywhere else, compared to ranges in Waikiki, Xring is 30 times more value for money.It is a drive from Waikiki but it is well worth it, and you will get value for money as well as a great time! Would highly recommend to anyone!",Xring Security and Firearms
1959861,"Not Really Farm to Table Some of the folks that come bring local papaya, bananas 🍌 while some products are simply supplied by same provider delivering to Safeway. The way better one is @ Blaisdell on Weds @ 4pm.",Manoa Marketplace Farmer's Market
1959861,"All Vegetables, all the time. I like the fact that this market, with their 3 or 4 vendors, Tue, Th and Sun sell fresh veggies, without all the prepared food vendors at different markets.    Reasonable prices... better than if you went to the market.   Starbucks, Peets, Safeway, post office all very close.",Manoa Marketplace Farmer's Market
1959861,"Friendly vendors & fresh produce! I always enjoy getting whether it's omy basil, mint, dill I always enjoy getting the freshest herbs, basil, mint, dill, and arugula for salads! Plus very authentic ready to warm up green or parang curries! Cuts down my prep time! Great value for what u spend!",Manoa Marketplace Farmer's Market
3940965,"Very Nice Park Very pretty park! We stopped here to picnic. It is very beautiful and worth visiting a few minutes. There are quite a few stray cats and roosters and chickens though. I had a few bird friends that I had to share my noodles with. They didn't have the best table manners, but they kept us entertained so it was a good time!",He'eia State Park
3940965,"Green Mountains and ocean, very picturesque Stopped at the marina at the park, He'eia Kea Boat Harbor, and it is a beautiful setting. Mountains covered in green and blue ocean.",He'eia State Park
3940965,Great time Kayaking to the Sandbar I had a great time taking my wife to the Kaneohe Sandbar. I rented the Kayaks from the Heeia State Park. Rebecca was very helpful with telling me my options for the rental and Andy was informative and cared about our safety telling us everything we needed to know while kayaking to and from the Sandbar  I had a great time and great experience!,He'eia State Park
105445,LOVED this opportunity!!! Last year we visited Pearl Harbor and this year we wanted to get over to the Missouri. I found a wonderful opportunity to give back all while being able to see this incredible vessel. We were able to volunteer aboard the ship and in turn we got to tour places not seen by the general public. Thank you to the amazing volunteers that lead this program and make it a reality.,Battleship Missouri Memorial
105445,"What a ship! To stand on the spot where the Japanese surrendered was incredible, what a journey this ship has had.",Battleship Missouri Memorial
105445,"Awesome experience! The interior was much larger than we expected! We had a great tour guide for the exterior, and he showed us the 9 massive guns on the ship!",Battleship Missouri Memorial
23475283,"Onlineeinkauf in Honolulu auf Hawaii Ich habe im Internet nach einer Möglichkeit gesucht Sachen wie z.B. Macadamianüsse direkt in Hawaii einkaufen zu können. Dadurch kam ich auf die Seite von ""The Hawaii Shop"" . Dort fand ich diese Nüsse und bestellte sie mit Standardpaket. Man muss im voraus bezahlen. Zwischendurch nahm ich über die mail-Adresse Kontakt mit dem Geschäft auf, um zu fragen, wie lange die Lieferung dauert. Sie können deutsch und nach 5 Wochen kam heute das Päckchen an. Ausgeliefert wurde es durch die Postbotin, die auch gleich die Zollgebühr von ca. 5,00 € bei einem Warenwert von ca. 100,00 € kassiert.Wenn jemand Hawaii mag und auch Dinge von dort, da kann ich diesen Onlinehandel sehr empfehlen. Ich werde ganz bestimmt wieder dort einkaufen, sollte ich nicht persönlich nach Hawaii kommen.",The Hawaii Shop
